20,22,0,445,0,0
20,22,0,446,0,0
20,22,0,450,0,0
20,22,0,453,0,0
20,22,0,450,0,0
20,22,0,445,0,0
20,22,0,443,0,0
20,22,0,449,0,0
20,22,0,454,0,0
20,22,0,449,0,0
20,22,0,448,0,0
20,22,0,449,0,0
20,22,0,454,0,0
20,22,0,451,0,0
20,22,0,449,0,0
20,22,0,446,0,0
20,22,0,445,0,0
20,22,0,451,0,0
20,22,0,455,0,0
20,22,0,455,0,0
20,22,0,451,0,0
20,22,0,451,0,0
20,22,0,448,0,0
20,22,0,445,0,0
20,22,0,444,0,0
20,22,0,446,0,0
20,22,0,450,0,0
20,22,0,446,0,0
20,22,0,446,0,0
20,22,0,447,0,0
20,22,0,449,0,0
20,22,0,451,0,0
20,22,0,450,0,0
20,22,0,449,0,0
20,22,0,449,0,0
20,22,0,453,0,0
20,22,0,453,0,0
20,22,0,450,0,0
20,22,0,447,0,0
20,22,0,443,0,0
20,22,0,444,0,0
20,22,0,451,0,0
20,22,0,448,0,0
20,22,0,449,0,0
20,22,0,449,0,0
20,22,0,446,0,0
20,22,0,446,0,0
20,22,0,447,0,0
20,22,0,447,0,0
20,22,0,446,0,0
20,22,0,449,0,0
20,22,0,451,0,0
20,22,0,454,0,0
20,22,0,451,0,0
20,22,0,450,0,0
20,22,0,450,0,0
20,22,0,449,0,0
20,22,0,446,0,0
20,22,0,443,0,0
20,22,0,443,0,0
20,22,0,448,0,0
20,22,0,454,0,0
20,22,0,451,0,0
20,22,0,451,0,0
20,22,0,447,0,0
20,22,0,448,0,0
20,22,0,450,0,0
20,22,0,446,0,0
20,22,0,447,0,0
20,22,0,453,0,0
20,22,0,451,0,0
20,22,0,449,0,0
20,22,0,453,0,0
20,22,0,448,0,0
20,22,0,452,0,0
20,22,0,452,0,0
20,22,0,454,0,0
20,22,0,453,0,0
20,22,0,447,0,0
20,22,0,447,0,0
20,22,0,448,0,0
20,22,0,451,0,0
20,22,0,451,0,0
20,22,0,451,0,0
20,22,0,449,0,0
20,22,0,453,0,0
20,22,0,453,0,0
20,22,0,452,0,0
20,22,0,452,0,0
20,22,0,450,0,0
20,22,0,449,0,0
20,22,0,449,0,0
20,22,0,449,0,0
20,22,0,451,0,0
20,22,0,449,0,0
20,22,0,448,0,0
20,22,0,443,0,0
20,22,0,446,0,0
20,22,0,448,0,0
20,22,0,451,0,0
20,22,0,451,0,0
20,22,0,455,0,0
20,22,0,451,0,0
20,22,0,452,0,0
20,22,0,448,0,0
20,22,0,445,0,0
20,22,0,446,0,0
20,22,0,446,0,0
20,22,0,444,0,0
20,22,0,444,0,0
20,22,0,446,0,0
20,22,0,443,0,0
20,22,0,447,0,0
20,22,0,446,0,0
20,22,0,445,0,0
20,22,0,442,0,0
20,22,0,443,0,0
20,22,0,443,0,0
20,22,0,446,0,0
20,22,0,449,0,0
20,22,0,445,0,0
20,22,0,441,0,0
20,22,0,441,0,0
20,22,0,441,0,0
20,22,0,445,0,0
20,22,0,446,0,0
20,22,0,442,0,0
20,22,0,445,0,0
20,22,0,443,0,0
20,22,0,443,0,0
20,22,0,444,0,0
20,22,0,443,0,0
20,22,0,443,0,0
20,22,0,447,0,0
20,22,0,446,0,0
20,22,0,445,0,0
20,22,0,448,0,0
20,22,0,443,0,0
20,22,0,444,0,0
20,22,0,444,0,0
20,22,0,443,0,0
20,22,0,451,0,0
20,22,0,444,0,0
20,22,0,443,0,0
20,22,0,445,0,0
20,22,0,447,0,0
20,22,0,445,0,0
20,22,0,442,0,0
20,22,0,446,0,0
20,22,0,442,0,0
20,22,0,441,0,0
20,22,0,443,0,0
20,22,0,441,0,0
20,22,0,440,0,0
20,22,0,441,0,0
20,22,0,439,0,0
20,22,0,439,0,0
20,22,0,445,0,0
20,22,0,443,0,0
20,22,0,439,0,0
20,22,0,438,0,0
20,22,0,443,0,0
20,22,0,440,0,0
20,22,0,438,0,0
20,22,0,441,0,0
20,22,0,438,0,0
20,22,0,436,0,0
20,22,0,439,0,0
20,22,0,439,0,0
20,22,0,439,0,0
20,22,0,441,0,0
20,22,0,441,0,0
20,22,0,438,0,0
20,22,0,439,0,0
20,22,0,438,0,0
20,22,0,438,0,0
20,22,0,442,0,0
20,22,0,447,0,0
20,22,0,442,0,0
20,22,0,442,0,0
20,22,0,445,0,0
20,22,0,441,0,0
20,22,0,437,0,0
20,22,0,439,0,0
20,22,0,436,0,0
20,22,0,432,0,0
20,22,0,427,0,0
20,22,0,437,0,0
20,22,0,436,0,0
20,22,0,435,0,0
20,22,0,437,0,0
20,22,0,438,0,0
20,22,0,440,0,0
20,22,0,442,0,0
20,22,0,438,0,0
20,22,0,436,0,0
20,22,0,441,0,0
20,22,0,441,0,0
20,22,0,437,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,435,0,0
20,22,0,437,0,0
20,22,0,434,0,0
20,22,0,431,0,0
20,22,0,437,0,0
20,22,0,439,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,432,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,434,0,0
20,22,0,435,0,0
20,22,0,437,0,0
20,22,0,430,0,0
20,22,0,439,0,0
20,22,0,441,0,0
20,22,0,445,0,0
20,22,0,443,0,0
20,22,0,438,0,0
20,22,0,437,0,0
20,22,0,429,0,0
20,22,0,431,0,0
20,22,0,435,0,0
20,22,0,435,0,0
20,22,0,434,0,0
20,22,0,434,0,0
20,22,0,434,0,0
20,22,0,433,0,0
20,22,0,434,0,0
20,22,0,437,0,0
20,22,0,438,0,0
20,22,0,436,0,0
20,22,0,431,0,0
20,22,0,436,0,0
20,22,0,438,0,0
20,22,0,439,0,0
20,22,0,436,0,0
20,22,0,432,0,0
20,22,0,433,0,0
20,22,0,433,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,430,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,429,0,0
20,22,0,430,0,0
20,22,0,433,0,0
20,22,0,436,0,0
20,22,0,433,0,0
20,22,0,434,0,0
20,22,0,430,0,0
20,22,0,429,0,0
20,22,0,433,0,0
20,22,0,435,0,0
20,22,0,434,0,0
20,22,0,432,0,0
20,22,0,438,0,0
20,22,0,436,0,0
20,22,0,440,0,0
20,22,0,438,0,0
20,22,0,434,0,0
20,22,0,434,0,0
20,22,0,435,0,0
20,22,0,434,0,0
20,22,0,429,0,0
20,22,0,431,0,0
20,22,0,430,0,0
20,22,0,434,0,0
20,22,0,434,0,0
20,22,0,432,0,0
20,22,0,434,0,0
20,22,0,436,0,0
20,22,0,435,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,438,0,0
20,22,0,438,0,0
20,22,0,437,0,0
20,22,0,439,0,0
20,22,0,437,0,0
20,22,0,433,0,0
20,22,0,431,0,0
20,22,0,434,0,0
20,22,0,433,0,0
20,22,0,433,0,0
20,22,0,436,0,0
20,22,0,434,0,0
20,22,0,433,0,0
20,22,0,435,0,0
20,22,0,434,0,0
20,22,0,431,0,0
20,22,0,431,0,0
20,22,0,432,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,432,0,0
20,22,0,433,0,0
20,22,0,431,0,0
20,22,0,431,0,0
20,22,0,439,0,0
20,22,0,436,0,0
20,22,0,439,0,0
20,22,0,436,0,0
20,22,0,435,0,0
20,22,0,438,0,0
20,22,0,436,0,0
20,22,0,433,0,0
20,22,0,432,0,0
20,22,0,433,0,0
20,22,0,436,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,440,0,0
20,22,0,441,0,0
20,22,0,435,0,0
20,22,0,437,0,0
20,22,0,435,0,0
20,22,0,439,0,0
20,22,0,438,0,0
20,22,0,435,0,0
20,22,0,434,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,434,0,0
20,22,0,435,0,0
20,22,0,432,0,0
20,22,0,432,0,0
20,22,0,432,0,0
20,22,0,431,0,0
20,22,0,435,0,0
20,22,0,437,0,0
20,22,0,437,0,0
20,22,0,438,0,0
20,22,0,434,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,434,0,0
20,22,0,439,0,0
20,22,0,439,0,0
20,22,0,438,0,0
20,22,0,437,0,0
20,22,0,434,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,434,0,0
20,22,0,440,0,0
20,22,0,440,0,0
20,22,0,438,0,0
20,22,0,433,0,0
20,22,0,435,0,0
20,22,0,434,0,0
20,22,0,437,0,0
20,22,0,439,0,0
20,22,0,432,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,434,0,0
20,22,0,436,0,0
20,22,0,441,0,0
20,22,0,436,0,0
20,22,0,435,0,0
20,22,0,431,0,0
20,22,0,434,0,0
20,22,0,436,0,0
20,22,0,436,0,0
20,22,0,436,0,0
20,22,0,436,0,0
20,22,0,437,0,0
20,22,0,432,0,0
20,22,0,429,0,0
20,22,0,432,0,0
20,22,0,437,0,0
20,22,0,433,0,0
20,22,0,427,0,0
20,22,0,436,0,0
20,22,0,436,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,434,0,0
20,22,0,436,0,0
20,22,0,434,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,428,0,0
20,22,0,434,0,0
20,22,0,437,0,0
20,22,0,433,0,0
20,22,0,434,0,0
20,22,0,439,0,0
20,22,0,435,0,0
20,22,0,431,0,0
20,22,0,433,0,0
20,22,0,434,0,0
20,22,0,435,0,0
20,22,0,437,0,0
20,22,0,438,0,0
20,22,0,438,0,0
20,22,0,431,0,0
20,22,0,432,0,0
20,22,0,431,0,0
20,22,0,437,0,0
20,22,0,434,0,0
20,22,0,429,0,0
20,22,0,430,0,0
20,22,0,434,0,0
20,22,0,437,0,0
20,22,0,434,0,0
20,22,0,431,0,0
20,22,0,437,0,0
20,22,0,433,0,0
20,22,0,435,0,0
20,22,0,437,0,0
20,22,0,434,0,0
20,22,0,433,0,0
20,22,0,436,0,0
20,22,0,436,0,0
20,22,0,438,0,0
20,22,0,438,0,0
20,22,0,439,0,0
20,22,0,441,0,0
20,22,0,432,0,0
20,22,0,431,0,0
20,22,0,435,0,0
20,22,0,435,0,0
20,22,0,436,0,0
20,22,0,436,0,0
20,22,0,439,0,0
20,22,0,435,0,0
20,22,0,431,0,0
20,22,0,435,0,0
20,22,0,439,0,0
20,22,0,431,0,0
20,22,0,431,0,0
20,22,0,431,0,0
20,22,0,437,0,0
20,22,0,436,0,0
20,22,0,432,0,0
20,22,0,433,0,0
20,22,0,434,0,0
20,22,0,436,0,0
20,22,0,438,0,0
20,22,0,439,0,0
20,22,0,441,0,0
20,22,0,435,0,0
20,22,0,433,0,0
20,22,0,439,0,0
20,22,0,442,0,0
20,22,0,445,0,0
20,22,0,440,0,0
20,22,0,440,0,0
20,22,0,440,0,0
20,22,0,439,0,0
20,22,0,441,0,0
20,22,0,440,0,0
20,22,0,437,0,0
20,22,0,439,0,0
20,22,0,438,0,0
20,22,0,438,0,0
20,22,0,440,0,0
20,22,0,445,0,0
20,22,0,442,0,0
20,22,0,439,0,0
20,22,0,434,0,0
20,22,0,437,0,0
20,22,0,440,0,0
20,22,0,438,0,0
20,22,217,441,0,1
20,22,413,442,0,1
20,22,433,445,0,1
20,23,419,453,0,0
20,23,419,459,0,0
20,23,419,470,0,0
20,23,416,466,0,0
20,23,415,470,0,1
20,23,412,476,0,1
20,23,412,473,0,1
20,23,413,473,0,1
20,23,403,479,0,1
20,23,397,494,0,1
20,23,399,498,0,1
20,23,397,501,0,1
20,23,398,507,0,1
20,23,399,518,0,1
20,23,403,520,0,1
20,23,407,523,0,1
20,23,412,525,0,1
20,24,413,531,0,1
20,24,414,538,0,1
20,24,412,536,0,1
20,24,413,538,0,1
20,24,412,541,0,1
20,24,407,549,0,1
20,24,407,555,0,1
20,24,405,561,0,1
20,24,405,569,0,1
20,24,405,568,0,1
20,24,412,572,0,1
20,24,416,573,0,1
20,24,419,583,0,1
20,24,419,585,0,1
20,24,419,584,0,1
20,24,419,584,0,1
20,24,419,591,0,1
20,24,419,594,0,1
20,24,419,600,0,1
20,24,419,601,0,1
20,24,419,606,0,1
20,24,419,608,0,1
20,24,419,616,0,1
20,24,419,624,0,1
20,24,419,625,0,1
20,24,419,628,0,1
20,24,419,635,0,1
20,24,419,640,0,1
20,24,421,642,0,1
20,24,422,643,0,1
20,24,427,643,0,1
20,24,433,645,0,1
20,24,433,652,0,1
20,24,433,658,0,1
20,24,433,665,0,1
20,24,433,666,0,1
20,24,433,666,0,1
20,24,433,668,0,1
20,24,433,668,0,1
20,24,433,672,0,1
20,24,433,672,0,1
20,24,433,679,0,1
20,24,433,683,0,1
20,24,440,688,0,1
20,24,434,686,0,1
20,24,435,689,0,1
20,24,443,700,0,1
20,24,439,697,0,1
20,24,439,695,0,1
20,24,441,697,0,1
20,24,442,701,0,1
20,24,441,700,0,1
20,24,441,694,0,1
20,24,442,709,0,1
20,24,435,715,0,1
20,24,435,715,0,1
20,24,429,713,0,1
20,24,429,709,0,1
20,24,429,716,0,1
20,24,429,716,0,1
20,24,432,725,0,1
20,24,429,725,0,1
20,24,435,727,0,1
20,25,435,729,0,1
20,25,441,730,0,1
20,25,438,731,0,1
20,25,444,736,0,1
20,25,441,741,0,1
21,24,444,742,0,1
21,24,444,742,0,1
21,24,444,746,0,1
21,24,444,745,0,1
21,24,444,742,0,1
21,24,444,740,0,1
21,24,444,747,0,0
21,24,444,745,0,0
21,25,444,752,0,1
21,25,446,751,0,1
21,24,449,750,0,1
21,25,454,754,0,1
21,25,448,765,0,1
21,25,454,782,0,1
21,25,453,786,0,1
21,25,451,792,0,1
21,25,453,800,0,1
21,25,454,804,0,1
21,26,449,815,0,1
21,26,460,829,0,1
21,26,442,837,0,1
21,26,439,849,0,1
21,26,439,853,0,1
21,26,439,863,0,1
21,26,442,864,0,1
21,26,449,871,0,1
21,26,454,872,0,1
21,26,454,876,0,1
21,26,454,890,0,1
21,26,454,895,0,1
21,26,454,901,0,1
21,26,454,910,0,1
21,26,454,918,0,1
21,26,454,923,0,1
